dataset,task,basis,seed,layer,head,rank,omega_x,omega_y,power,mass,phase
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,1,-0.41887906193733215,0.41887906193733215,0.11531370878219604,0.023043261840939522,-0.12192438542842865
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,2,0.41887906193733215,-0.41887906193733215,0.11531370878219604,0.023043261840939522,0.12192438542842865
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,3,2.5132744312286377,2.094395160675049,0.10231202840805054,0.020445123314857483,-1.7475942373275757
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,4,-2.5132744312286377,-2.094395160675049,0.10231202840805054,0.020445123314857483,1.7475942373275757
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,5,1.6755162477493286,2.9321534633636475,0.10001327097415924,0.019985759630799294,0.3513970971107483
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,6,-1.6755162477493286,-2.9321534633636475,0.10001327097415924,0.019985759630799294,-0.3513970971107483
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,7,0.8377581238746643,-0.8377581238746643,0.08228985220193863,0.016444070264697075,-2.2046658992767334
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,0,8,-0.8377581238746643,0.8377581238746643,0.08228985220193863,0.016444070264697075,2.2046658992767334
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,1,-2.5132744312286377,-2.5132744312286377,0.20976708829402924,0.021485798060894012,0.3463863432407379
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,2,2.5132744312286377,2.5132744312286377,0.20976708829402924,0.021485798060894012,-0.3463863432407379
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,3,2.9321534633636475,-0.41887906193733215,0.1759190708398819,0.018018849194049835,-0.6154708862304688
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,4,-2.9321534633636475,0.41887906193733215,0.1759190708398819,0.018018849194049835,0.6154708862304688
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,5,2.094395160675049,-0.41887906193733215,0.16752490401268005,0.01715906150639057,-1.941210389137268
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,6,-2.094395160675049,0.41887906193733215,0.16752490401268005,0.01715906150639057,1.941210389137268
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,7,-2.5132744312286377,-2.094395160675049,0.1488252729177475,0.015243715606629848,0.9358699321746826
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,1,8,2.5132744312286377,2.094395160675049,0.1488252729177475,0.015243715606629848,-0.9358699321746826
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,1,2.5132744312286377,-1.2566372156143188,0.08923885971307755,0.029972655698657036,-1.637547492980957
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,2,-2.5132744312286377,1.2566372156143188,0.08923885971307755,0.029972655698657036,1.637547492980957
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,3,-0.41887906193733215,1.2566372156143188,0.04665590077638626,0.01567031815648079,2.447056293487549
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,4,0.41887906193733215,-1.2566372156143188,0.04665590077638626,0.01567031815648079,-2.447056293487549
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,5,2.5132744312286377,-0.8377581238746643,0.046008821576833725,0.015452982857823372,-1.088590383529663
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,6,-2.5132744312286377,0.8377581238746643,0.046008821576833725,0.015452982857823372,1.088590383529663
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,7,-2.094395160675049,2.9321534633636475,0.043554697185754776,0.014628716744482517,2.0047640800476074
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,2,8,2.094395160675049,-2.9321534633636475,0.043554697185754776,0.014628716744482517,-2.0047640800476074
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,1,-2.5132744312286377,-2.5132744312286377,0.09941030293703079,0.024148352444171906,0.7809033989906311
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,2,2.5132744312286377,2.5132744312286377,0.09941030293703079,0.024148352444171906,-0.7809033989906311
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,3,-0.41887906193733215,0.0,0.07639028877019882,0.018556421622633934,-2.746108055114746
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,4,0.41887906193733215,0.0,0.07639028877019882,0.018556421622633934,2.746108055114746
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,5,1.6755162477493286,-1.6755162477493286,0.061546068638563156,0.01495052408427,-2.237039804458618
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,6,-1.6755162477493286,1.6755162477493286,0.061546068638563156,0.01495052408427,2.237039804458618
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,7,-2.5132744312286377,-1.6755162477493286,0.06129252538084984,0.01488893385976553,-0.05071330443024635
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,3,8,2.5132744312286377,1.6755162477493286,0.06129252538084984,0.01488893385976553,0.05071330443024635
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,1,0.41887906193733215,-1.2566372156143188,0.0748797208070755,0.019028976559638977,-2.4581336975097656
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,2,-0.41887906193733215,1.2566372156143188,0.0748797208070755,0.019028976559638977,2.4581336975097656
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,3,-1.2566372156143188,0.41887906193733215,0.05828899145126343,0.014812820591032505,1.6784130334854126
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,4,1.2566372156143188,-0.41887906193733215,0.05828899145126343,0.014812820591032505,-1.6784130334854126
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,5,-1.2566372156143188,2.9321534633636475,0.056775469332933426,0.014428193680942059,-2.144244432449341
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,6,1.2566372156143188,-2.9321534633636475,0.056775469332933426,0.014428193680942059,2.144244432449341
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,7,-1.6755162477493286,2.9321534633636475,0.0540972501039505,0.013747585006058216,2.7734901905059814
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,4,8,1.6755162477493286,-2.9321534633636475,0.0540972501039505,0.013747585006058216,-2.7734901905059814
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,1,0.0,-2.094395160675049,0.3058903217315674,0.02802474983036518,-2.6984786987304688
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,2,0.0,2.094395160675049,0.3058903217315674,0.02802474983036518,2.6984786987304688
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,3,-0.41887906193733215,-0.41887906193733215,0.23372073471546173,0.021412789821624756,2.8897578716278076
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,4,0.41887906193733215,0.41887906193733215,0.23372073471546173,0.021412789821624756,-2.8897578716278076
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,5,2.5132744312286377,2.5132744312286377,0.16336064040660858,0.014966608956456184,-0.1058143749833107
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,6,-2.5132744312286377,-2.5132744312286377,0.16336064040660858,0.014966608956456184,0.1058143749833107
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,7,2.094395160675049,-0.8377581238746643,0.16309939324855804,0.014942674897611141,-1.9872349500656128
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,5,8,-2.094395160675049,0.8377581238746643,0.16309939324855804,0.014942674897611141,1.9872349500656128
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,1,2.5132744312286377,1.6755162477493286,0.22485454380512238,0.018208790570497513,-1.166130542755127
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,2,-2.5132744312286377,-1.6755162477493286,0.22485454380512238,0.018208790570497513,1.166130542755127
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,3,1.2566372156143188,-2.094395160675049,0.15923361480236053,0.012894787825644016,1.6536439657211304
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,4,-1.2566372156143188,2.094395160675049,0.15923361480236053,0.012894787825644016,-1.6536439657211304
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,5,-0.8377581238746643,0.0,0.15731127560138702,0.012739116325974464,0.9996734261512756
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,6,0.8377581238746643,0.0,0.15731127560138702,0.012739116325974464,-0.9996734261512756
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,7,-2.5132744312286377,-2.5132744312286377,0.15717169642448425,0.012727812863886356,-7.791700772941113e-05
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,6,8,2.5132744312286377,2.5132744312286377,0.15717169642448425,0.012727812863886356,7.791700772941113e-05
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,1,2.5132744312286377,2.5132744312286377,0.1626644879579544,0.01830739714205265,-0.800568699836731
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,2,-2.5132744312286377,-2.5132744312286377,0.1626644879579544,0.01830739714205265,0.800568699836731
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,3,0.0,-0.8377581238746643,0.1421290636062622,0.01599619723856449,2.9995017051696777
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,4,0.0,0.8377581238746643,0.1421290636062622,0.01599619723856449,-2.9995017051696777
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,5,2.5132744312286377,2.094395160675049,0.12248958647251129,0.013785832561552525,-1.5047444105148315
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,6,-2.5132744312286377,-2.094395160675049,0.12248958647251129,0.013785832561552525,1.5047444105148315
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,7,-2.5132744312286377,-2.9321534633636475,0.11791109293699265,0.013270537368953228,1.0856478214263916
cifar10,classification,toric_PJ_R2_coord_shuffle,611,0,7,8,2.5132744312286377,2.9321534633636475,0.11791109293699265,0.013270537368953228,-1.0856478214263916
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,1,0.0,-2.094395160675049,0.08763860166072845,0.03429560363292694,0.7230375409126282
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,2,0.0,2.094395160675049,0.08763860166072845,0.03429560363292694,-0.7230375409126282
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,3,-1.6755162477493286,2.9321534633636475,0.0481266975402832,0.01883341372013092,2.177783250808716
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,4,1.6755162477493286,-2.9321534633636475,0.0481266975402832,0.01883341372013092,-2.177783250808716
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,5,-2.5132744312286377,2.094395160675049,0.04113207384943962,0.01609620824456215,0.4147833287715912
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,6,2.5132744312286377,-2.094395160675049,0.04113207384943962,0.01609620824456215,-0.4147833287715912
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,7,2.9321534633636475,-0.8377581238746643,0.039125263690948486,0.015310884453356266,2.2005724906921387
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,0,8,-2.9321534633636475,0.8377581238746643,0.039125263690948486,0.015310884453356266,-2.2005724906921387
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,1,0.0,-2.094395160675049,0.12249797582626343,0.01992279849946499,0.9623232483863831
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,2,0.0,2.094395160675049,0.12249797582626343,0.01992279849946499,-0.9623232483863831
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,3,0.41887906193733215,-1.2566372156143188,0.10405126959085464,0.016922667622566223,-2.8159382343292236
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,4,-0.41887906193733215,1.2566372156143188,0.10405126959085464,0.016922667622566223,2.8159382343292236
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,5,-1.2566372156143188,2.9321534633636475,0.09734268486499786,0.0158315971493721,-1.8120490312576294
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,6,1.2566372156143188,-2.9321534633636475,0.09734268486499786,0.0158315971493721,1.8120490312576294
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,7,0.41887906193733215,-0.8377581238746643,0.08752581477165222,0.014235003851354122,-2.5596814155578613
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,1,8,-0.41887906193733215,0.8377581238746643,0.08752581477165222,0.014235003851354122,2.5596814155578613
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,1,1.6755162477493286,-0.41887906193733215,0.07867862284183502,0.020400365814566612,-1.9997438192367554
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,2,-1.6755162477493286,0.41887906193733215,0.07867862284183502,0.020400365814566612,1.9997438192367554
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,3,2.5132744312286377,2.5132744312286377,0.07406392693519592,0.019203834235668182,0.1587565392255783
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,4,-2.5132744312286377,-2.5132744312286377,0.07406392693519592,0.019203834235668182,-0.1587565392255783
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,5,0.8377581238746643,0.0,0.07132488489151001,0.018493635579943657,-0.8088201284408569
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,6,-0.8377581238746643,0.0,0.07132488489151001,0.018493635579943657,0.8088201284408569
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,7,-1.2566372156143188,2.094395160675049,0.0607815720140934,0.015759887173771858,-2.038705587387085
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,2,8,1.2566372156143188,-2.094395160675049,0.0607815720140934,0.015759887173771858,2.038705587387085
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,1,-0.41887906193733215,-0.41887906193733215,0.20802953839302063,0.02438845857977867,0.38428178429603577
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,2,0.41887906193733215,0.41887906193733215,0.20802953839302063,0.02438845857977867,-0.38428178429603577
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,3,0.41887906193733215,2.5132744312286377,0.14740407466888428,0.017280997708439827,2.4509682655334473
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,4,-0.41887906193733215,-2.5132744312286377,0.14740407466888428,0.017280997708439827,-2.4509682655334473
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,5,-1.6755162477493286,2.094395160675049,0.1322852373123169,0.015508532524108887,-1.9462671279907227
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,6,1.6755162477493286,-2.094395160675049,0.1322852373123169,0.015508532524108887,1.9462671279907227
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,7,0.41887906193733215,1.6755162477493286,0.13222427666187286,0.015501386485993862,2.1416919231414795
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,3,8,-0.41887906193733215,-1.6755162477493286,0.13222427666187286,0.015501386485993862,-2.1416919231414795
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,1,0.8377581238746643,2.5132744312286377,0.10039559006690979,0.02306991070508957,-1.863527536392212
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,2,-0.8377581238746643,-2.5132744312286377,0.10039559006690979,0.02306991070508957,1.863527536392212
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,3,-2.5132744312286377,-1.6755162477493286,0.08191131800413132,0.018822407349944115,1.6348599195480347
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,4,2.5132744312286377,1.6755162477493286,0.08191131800413132,0.018822407349944115,-1.6348599195480347
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,5,0.41887906193733215,-2.5132744312286377,0.07449311017990112,0.017117777839303017,3.070143461227417
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,6,-0.41887906193733215,2.5132744312286377,0.07449311017990112,0.017117777839303017,-3.070143461227417
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,7,-0.41887906193733215,-2.5132744312286377,0.07421255111694336,0.017053307965397835,2.602097272872925
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,4,8,0.41887906193733215,2.5132744312286377,0.07421255111694336,0.017053307965397835,-2.602097272872925
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,1,-2.9321534633636475,-2.5132744312286377,0.08473808318376541,0.01721552200615406,-0.007596759591251612
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,2,2.9321534633636475,2.5132744312286377,0.08473808318376541,0.01721552200615406,0.007596759591251612
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,3,0.0,0.41887906193733215,0.08137545734643936,0.01653236523270607,-1.1556787490844727
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,4,0.0,-0.41887906193733215,0.08137545734643936,0.01653236523270607,1.1556787490844727
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,5,0.8377581238746643,2.094395160675049,0.07694893330335617,0.01563306711614132,0.9390080571174622
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,6,-0.8377581238746643,-2.094395160675049,0.07694893330335617,0.01563306711614132,-0.9390080571174622
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,7,-2.9321534633636475,0.41887906193733215,0.07550598680973053,0.015339914709329605,-2.7193028926849365
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,5,8,2.9321534633636475,-0.41887906193733215,0.07550598680973053,0.015339914709329605,2.7193028926849365
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,1,-0.41887906193733215,0.41887906193733215,0.21308408677577972,0.01995272934436798,2.8222455978393555
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,2,0.41887906193733215,-0.41887906193733215,0.21308408677577972,0.01995272934436798,-2.8222455978393555
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,3,-2.9321534633636475,0.41887906193733215,0.18707787990570068,0.017517564818263054,-1.0362616777420044
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,4,2.9321534633636475,-0.41887906193733215,0.18707787990570068,0.017517564818263054,1.0362616777420044
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,5,2.5132744312286377,0.41887906193733215,0.16818158328533173,0.01574815809726715,0.8136946558952332
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,6,-2.5132744312286377,-0.41887906193733215,0.16818158328533173,0.01574815809726715,-0.8136946558952332
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,7,-2.5132744312286377,-2.5132744312286377,0.15840421617031097,0.014832626096904278,-0.4513760209083557
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,6,8,2.5132744312286377,2.5132744312286377,0.15840421617031097,0.014832626096904278,0.4513760209083557
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,1,2.5132744312286377,1.6755162477493286,0.11951419711112976,0.019886640831828117,-0.6001320481300354
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,2,-2.5132744312286377,-1.6755162477493286,0.11951419711112976,0.019886640831828117,0.6001320481300354
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,3,1.2566372156143188,2.094395160675049,0.10739041119813919,0.017869295552372932,2.476679801940918
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,4,-1.2566372156143188,-2.094395160675049,0.10739041119813919,0.017869295552372932,-2.476679801940918
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,5,-2.5132744312286377,-2.5132744312286377,0.10264147073030472,0.01707909256219864,-0.06325693428516388
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,6,2.5132744312286377,2.5132744312286377,0.10264147073030472,0.01707909256219864,0.06325693428516388
cifar10,classification,toric_PJ_R2_coord_shuffle,611,1,7,7,2.5132744312286377,-0.41887906193733215,0.07639855891466141,0.012712387368083,0.07332821190357208
